time,symbol,price,Last digit
1786218398,R_100,603.34,4
1786218400,R_100,603.4,0
1786218402,R_100,603.4,0
1786218404,R_100,603.37,7
1786218406,R_100,603.41,1
1786218408,R_100,603.5,0
1786218410,R_100,603.6,0
1786218412,R_100,603.48,8
1786218414,R_100,603.26,6
1786218416,R_100,603.2,0
1786218418,R_100,603.36,6
1786218420,R_100,603.13,3
1786218422,R_100,603.16,6
1786218424,R_100,603.22,2
1786218426,R_100,603.07,7
1786218428,R_100,602.95,5
1786218430,R_100,602.95,5
1786218432,R_100,602.95,5
1786218434,R_100,602.89,9
1786218436,R_100,602.7,0
1786218438,R_100,602.52,2
1786218440,R_100,602.47,7
1786218442,R_100,602.29,9
1786218444,R_100,602.14,4
1786218446,R_100,602.19,9
1786218448,R_100,602.37,7
1786218450,R_100,602.41,1
1786218452,R_100,602.62,2
1786218454,R_100,602.88,8
1786218456,R_100,602.88,8
1786218458,R_100,602.78,8
1786218460,R_100,602.87,7
1786218462,R_100,602.94,4
1786218464,R_100,602.73,3
1786218466,R_100,602.79,9
1786218468,R_100,602.63,3
1786218470,R_100,602.4,0
1786218472,R_100,602.37,7
1786218474,R_100,602.36,6
1786218476,R_100,602.43,3
1786218478,R_100,602.66,6
1786218480,R_100,602.71,1
1786218482,R_100,602.64,4
1786218484,R_100,602.66,6
1786218486,R_100,602.81,1
1786218488,R_100,602.8,0
1786218490,R_100,602.86,6
1786218492,R_100,602.95,5
1786218494,R_100,602.83,3
1786218496,R_100,602.79,9
1786218498,R_100,602.77,7
1786218500,R_100,602.72,2
1786218502,R_100,602.73,3
1786218504,R_100,602.67,7
1786218506,R_100,602.71,1
1786218508,R_100,602.7,0
1786218510,R_100,602.67,7
1786218512,R_100,602.55,5
1786218514,R_100,602.58,8
1786218516,R_100,602.5,0
1786218518,R_100,602.72,2
1786218520,R_100,602.7,0
1786218522,R_100,602.77,7
1786218524,R_100,602.82,2
1786218526,R_100,602.79,9
1786218528,R_100,602.9,0
1786218530,R_100,602.97,7
1786218532,R_100,602.94,4
1786218534,R_100,602.76,6
1786218536,R_100,602.85,5
1786218538,R_100,602.8,0
1786218540,R_100,602.77,7
1786218542,R_100,602.67,7
1786218544,R_100,602.73,3
1786218546,R_100,602.8,0
1786218548,R_100,602.9,0
1786218550,R_100,602.75,5
1786218552,R_100,602.87,7
1786218554,R_100,602.94,4
1786218556,R_100,603.04,4
1786218558,R_100,603.19,9
1786218560,R_100,603.34,4
1786218562,R_100,603.32,2
1786218564,R_100,603.28,8
1786218566,R_100,603.17,7
1786218568,R_100,603.3,0
1786218570,R_100,603.16,6
1786218572,R_100,603.2,0
1786218574,R_100,603.26,6
1786218576,R_100,603.43,3
1786218578,R_100,603.33,3
1786218580,R_100,602.98,8
1786218582,R_100,602.94,4
1786218584,R_100,602.79,9
1786218586,R_100,602.71,1
1786218588,R_100,602.48,8
1786218590,R_100,602.29,9
1786218592,R_100,602.49,9
1786218594,R_100,602.33,3
1786218596,R_100,602.21,1
1786218598,R_100,602.25,5
1786218600,R_100,602.6,0
1786218602,R_100,602.64,4
1786218604,R_100,602.32,2
1786218606,R_100,602.23,3
1786218608,R_100,602.18,8
1786218610,R_100,602.28,8
1786218612,R_100,602.34,4
1786218614,R_100,602.4,0
1786218616,R_100,602.42,2
1786218618,R_100,602.2,0
1786218620,R_100,602.21,1
1786218622,R_100,602.24,4
1786218624,R_100,602.39,9
1786218626,R_100,602.45,5
1786218628,R_100,602.57,7
1786218630,R_100,602.59,9
1786218632,R_100,602.31,1
1786218634,R_100,602.14,4
1786218636,R_100,601.98,8
1786218638,R_100,602.04,4
1786218640,R_100,602.09,9
1786218642,R_100,602.15,5
1786218644,R_100,602.22,2
1786218646,R_100,602.33,3
1786218648,R_100,602.43,3
1786218650,R_100,602.59,9
1786218652,R_100,602.52,2
1786218654,R_100,602.49,9
1786218656,R_100,602.53,3
1786218658,R_100,602.66,6
1786218660,R_100,602.4,0
1786218662,R_100,602.59,9
1786218664,R_100,602.62,2
1786218666,R_100,602.23,3
1786218668,R_100,602.2,0
1786218670,R_100,602.16,6
1786218672,R_100,602.44,4
1786218674,R_100,602.42,2
1786218676,R_100,602.46,6
1786218678,R_100,602.33,3
1786218680,R_100,602.34,4
1786218682,R_100,602.45,5
1786218684,R_100,602.5,0
1786218686,R_100,602.24,4
1786218688,R_100,602.34,4
1786218690,R_100,602.61,1
1786218692,R_100,602.67,7
1786218694,R_100,602.31,1
1786218696,R_100,602.08,8
1786218698,R_100,602.2,0
1786218700,R_100,602.19,9
1786218702,R_100,602.27,7
1786218704,R_100,602.55,5
1786218706,R_100,602.72,2
1786218708,R_100,602.73,3
1786218710,R_100,602.57,7
1786218712,R_100,602.31,1
1786218714,R_100,602.36,6
1786218716,R_100,602.27,7
1786218718,R_100,602.15,5
1786218720,R_100,602.16,6
1786218722,R_100,602.11,1
1786218724,R_100,602.32,2
1786218726,R_100,602.27,7
1786218728,R_100,602.18,8
1786218730,R_100,602.31,1
1786218732,R_100,602.24,4
1786218734,R_100,602.33,3
1786218736,R_100,602.27,7
1786218738,R_100,602.12,2
1786218740,R_100,602.18,8
1786218742,R_100,602.35,5
1786218744,R_100,602.38,8
1786218746,R_100,602.2,0
1786218748,R_100,602.35,5
1786218750,R_100,602.41,1
1786218752,R_100,602.41,1
1786218754,R_100,602.37,7
1786218756,R_100,602.58,8
1786218758,R_100,602.63,3
1786218760,R_100,602.68,8
1786218762,R_100,602.68,8
1786218764,R_100,602.43,3
1786218766,R_100,602.12,2
1786218768,R_100,602.26,6
1786218770,R_100,602.49,9
1786218772,R_100,602.5,0
1786218774,R_100,602.46,6
1786218776,R_100,602.61,1
1786218778,R_100,602.83,3
1786218780,R_100,602.88,8
1786218782,R_100,603.11,1
1786218784,R_100,603.28,8
1786218786,R_100,603.21,1
1786218788,R_100,603.24,4
1786218790,R_100,603.47,7
1786218792,R_100,603.14,4
1786218794,R_100,603.29,9
1786218796,R_100,603.13,3
1786218798,R_100,603.11,1
1786218800,R_100,602.83,3
1786218802,R_100,602.87,7
1786218804,R_100,603.2,0
1786218806,R_100,603.07,7
1786218808,R_100,603.42,2
1786218810,R_100,603.22,2
1786218812,R_100,603.58,8
1786218814,R_100,603.73,3
1786218816,R_100,603.63,3
1786218818,R_100,603.7,0
1786218820,R_100,603.59,9
1786218822,R_100,603.67,7
1786218824,R_100,603.53,3
1786218826,R_100,603.39,9
1786218828,R_100,603.36,6
1786218830,R_100,603.16,6
1786218832,R_100,603.3,0
1786218834,R_100,603.44,4
1786218836,R_100,603.47,7
1786218838,R_100,603.48,8
1786218840,R_100,603.65,5
1786218842,R_100,603.48,8
1786218844,R_100,603.46,6
1786218846,R_100,603.79,9
1786218848,R_100,603.53,3
1786218850,R_100,603.61,1
1786218852,R_100,603.62,2
1786218854,R_100,603.73,3
1786218856,R_100,603.76,6
1786218858,R_100,603.78,8
1786218860,R_100,603.78,8
1786218862,R_100,603.72,2
1786218864,R_100,603.62,2
1786218866,R_100,603.44,4
1786218868,R_100,603.41,1
1786218870,R_100,603.41,1
1786218872,R_100,603.38,8
1786218874,R_100,603.34,4
1786218876,R_100,603.56,6
1786218878,R_100,603.41,1
1786218880,R_100,603.39,9
1786218882,R_100,603.27,7
1786218884,R_100,603.37,7
1786218886,R_100,603.09,9
1786218888,R_100,602.93,3
1786218890,R_100,602.73,3
1786218892,R_100,602.67,7
1786218894,R_100,602.77,7
1786218896,R_100,602.9,0
1786218898,R_100,602.84,4
1786218900,R_100,602.84,4
1786218902,R_100,602.58,8
1786218904,R_100,602.71,1
1786218906,R_100,602.58,8
1786218908,R_100,602.8,0
1786218910,R_100,602.74,4
1786218912,R_100,602.85,5
1786218914,R_100,603.06,6
1786218916,R_100,602.99,9
1786218918,R_100,602.97,7
1786218920,R_100,602.89,9
1786218922,R_100,603.07,7
1786218924,R_100,603.34,4
1786218926,R_100,603.48,8
1786218928,R_100,603.7,0
1786218930,R_100,603.66,6
1786218932,R_100,603.67,7
1786218934,R_100,603.68,8
1786218936,R_100,603.53,3
1786218938,R_100,603.52,2
1786218940,R_100,603.65,5
1786218942,R_100,603.82,2
1786218944,R_100,603.71,1
1786218946,R_100,603.76,6
1786218948,R_100,603.77,7
1786218950,R_100,603.77,7
1786218952,R_100,603.68,8
1786218954,R_100,603.61,1
1786218956,R_100,603.77,7
1786218958,R_100,603.64,4
1786218960,R_100,603.5,0
1786218962,R_100,603.34,4
1786218964,R_100,603.22,2
1786218966,R_100,603.27,7
1786218968,R_100,603.15,5
1786218970,R_100,603.34,4
1786218972,R_100,603.41,1
1786218974,R_100,603.41,1
1786218976,R_100,603.76,6
1786218978,R_100,603.61,1
1786218980,R_100,603.54,4
1786218982,R_100,603.66,6
1786218984,R_100,603.71,1
1786218986,R_100,603.62,2
1786218988,R_100,603.47,7
1786218990,R_100,603.68,8
1786218992,R_100,603.85,5
1786218994,R_100,603.99,9
1786218996,R_100,604.26,6
1786218998,R_100,604.32,2
1786219000,R_100,604.51,1
1786219002,R_100,604.64,4
1786219004,R_100,604.76,6
1786219006,R_100,604.82,2
1786219008,R_100,604.78,8
1786219010,R_100,604.89,9
1786219012,R_100,604.82,2
1786219014,R_100,604.8,0
1786219016,R_100,604.89,9
1786219018,R_100,604.75,5
1786219020,R_100,604.57,7
1786219022,R_100,604.68,8
1786219024,R_100,604.85,5
1786219026,R_100,604.9,0
1786219028,R_100,604.9,0
1786219030,R_100,604.87,7
1786219032,R_100,605.08,8
1786219034,R_100,605.09,9
1786219036,R_100,605.09,9
1786219038,R_100,605.25,5
1786219040,R_100,605.37,7
1786219042,R_100,605.46,6
1786219044,R_100,605.35,5
1786219046,R_100,605.25,5
1786219048,R_100,605.53,3
1786219050,R_100,605.45,5
1786219052,R_100,605.44,4
1786219054,R_100,605.48,8
1786219056,R_100,605.23,3
1786219058,R_100,605.3,0
1786219060,R_100,605.26,6
1786219062,R_100,605.06,6
1786219064,R_100,605.14,4
1786219066,R_100,605.04,4
1786219068,R_100,605.29,9
1786219070,R_100,605.13,3
1786219072,R_100,605.12,2
1786219074,R_100,605.22,2
1786219076,R_100,605.0,0
1786219078,R_100,605.16,6
1786219080,R_100,605.13,3
1786219082,R_100,605.04,4
1786219084,R_100,605.11,1
1786219086,R_100,605.36,6
1786219088,R_100,605.18,8
1786219090,R_100,605.28,8
1786219092,R_100,605.21,1
1786219094,R_100,605.4,0
1786219096,R_100,605.45,5
1786219098,R_100,604.96,6
1786219100,R_100,604.76,6
1786219102,R_100,604.64,4
1786219104,R_100,604.82,2
1786219106,R_100,604.77,7
1786219108,R_100,604.87,7
1786219110,R_100,604.69,9
1786219112,R_100,604.66,6
1786219114,R_100,604.52,2
1786219116,R_100,604.27,7
1786219118,R_100,604.19,9
1786219120,R_100,604.18,8
1786219122,R_100,604.1,0
1786219124,R_100,604.08,8
1786219126,R_100,603.96,6
1786219128,R_100,603.87,7
1786219130,R_100,603.83,3
1786219132,R_100,604.06,6
1786219134,R_100,604.09,9
1786219136,R_100,604.28,8
1786219138,R_100,603.93,3
1786219140,R_100,604.1,0
1786219142,R_100,603.7,0
1786219144,R_100,603.8,0
1786219146,R_100,603.77,7
1786219148,R_100,603.69,9
1786219150,R_100,603.53,3
1786219152,R_100,603.72,2
1786219154,R_100,603.55,5
1786219156,R_100,603.59,9
1786219158,R_100,603.58,8
1786219160,R_100,603.77,7
1786219162,R_100,603.73,3
1786219164,R_100,603.69,9
1786219166,R_100,603.42,2
1786219168,R_100,603.49,9
1786219170,R_100,603.58,8
1786219172,R_100,603.51,1
1786219174,R_100,603.58,8
1786219176,R_100,603.62,2
1786219178,R_100,603.45,5
1786219180,R_100,603.47,7
1786219182,R_100,603.25,5
1786219184,R_100,603.25,5
1786219186,R_100,603.21,1
1786219188,R_100,602.86,6
1786219190,R_100,603.06,6
1786219192,R_100,603.03,3
1786219194,R_100,602.96,6
1786219196,R_100,603.11,1
1786219198,R_100,603.25,5
1786219200,R_100,603.32,2
1786219202,R_100,603.41,1
1786219204,R_100,603.2,0
1786219206,R_100,603.06,6
1786219208,R_100,602.97,7
1786219210,R_100,602.96,6
1786219212,R_100,602.81,1
1786219214,R_100,602.76,6
1786219216,R_100,602.79,9
1786219218,R_100,602.91,1
1786219220,R_100,602.96,6
1786219222,R_100,603.05,5
1786219224,R_100,603.32,2
1786219226,R_100,603.4,0
1786219228,R_100,603.22,2
1786219230,R_100,603.37,7
1786219232,R_100,603.36,6
1786219234,R_100,603.35,5
1786219236,R_100,603.25,5
1786219238,R_100,602.97,7
1786219240,R_100,602.92,2
1786219242,R_100,602.92,2
1786219244,R_100,602.83,3
1786219246,R_100,602.72,2
1786219248,R_100,602.78,8
1786219250,R_100,602.77,7
1786219252,R_100,602.76,6
1786219254,R_100,602.81,1
1786219256,R_100,603.05,5
1786219258,R_100,603.11,1
1786219260,R_100,603.34,4
1786219262,R_100,603.4,0
1786219264,R_100,603.65,5
1786219266,R_100,603.93,3
1786219268,R_100,603.81,1
1786219270,R_100,603.64,4
1786219272,R_100,603.68,8
1786219274,R_100,603.8,0
1786219276,R_100,603.87,7
1786219278,R_100,603.5,0
1786219280,R_100,603.75,5
1786219282,R_100,603.78,8
1786219284,R_100,603.84,4
1786219286,R_100,604.0,0
1786219288,R_100,603.92,2
1786219290,R_100,603.89,9
1786219292,R_100,603.85,5
1786219294,R_100,603.62,2
1786219296,R_100,603.65,5
1786219298,R_100,603.47,7
1786219300,R_100,603.13,3
1786219302,R_100,603.24,4
1786219304,R_100,602.99,9
1786219306,R_100,602.84,4
1786219308,R_100,602.87,7
1786219310,R_100,602.95,5
1786219312,R_100,603.23,3
1786219314,R_100,603.12,2
1786219316,R_100,602.98,8
1786219318,R_100,602.86,6
1786219320,R_100,602.73,3
1786219322,R_100,602.62,2
1786219324,R_100,602.45,5
1786219326,R_100,602.3,0
1786219328,R_100,601.87,7
1786219330,R_100,601.66,6
1786219332,R_100,601.63,3
1786219334,R_100,601.58,8
1786219336,R_100,601.65,5
1786219338,R_100,601.56,6
1786219340,R_100,601.53,3
1786219342,R_100,601.57,7
1786219344,R_100,601.42,2
1786219346,R_100,601.31,1
1786219348,R_100,601.39,9
1786219350,R_100,601.43,3
1786219352,R_100,601.59,9
1786219354,R_100,601.56,6
1786219356,R_100,601.17,7
1786219358,R_100,601.13,3
1786219360,R_100,601.2,0
1786219362,R_100,601.1,0
1786219364,R_100,600.77,7
1786219366,R_100,600.91,1
1786219368,R_100,600.68,8
1786219370,R_100,600.79,9
1786219372,R_100,600.64,4
1786219374,R_100,600.71,1
1786219376,R_100,600.81,1
1786219378,R_100,600.75,5
1786219380,R_100,600.82,2
1786219382,R_100,601.02,2
1786219384,R_100,600.83,3
1786219386,R_100,600.79,9
1786219388,R_100,600.58,8
1786219390,R_100,600.49,9
1786219392,R_100,600.34,4
1786219394,R_100,600.1,0
1786219396,R_100,600.02,2
1786219398,R_100,600.02,2
1786219400,R_100,599.97,7
1786219402,R_100,599.91,1
1786219404,R_100,599.81,1
1786219406,R_100,599.66,6
1786219408,R_100,599.69,9
1786219410,R_100,599.66,6
1786219412,R_100,599.88,8
1786219414,R_100,599.69,9
1786219416,R_100,599.8,0
1786219418,R_100,599.93,3
1786219420,R_100,600.1,0
1786219422,R_100,600.08,8
1786219424,R_100,600.12,2
1786219426,R_100,600.16,6
1786219428,R_100,600.27,7
1786219430,R_100,600.38,8
1786219432,R_100,600.36,6
1786219434,R_100,600.25,5
1786219436,R_100,600.35,5
1786219438,R_100,600.32,2
1786219440,R_100,600.42,2
1786219442,R_100,600.28,8
1786219444,R_100,600.25,5
1786219446,R_100,600.41,1
1786219448,R_100,600.52,2
1786219450,R_100,600.48,8
1786219452,R_100,600.22,2
1786219454,R_100,600.36,6
1786219456,R_100,600.3,0
1786219458,R_100,600.08,8
1786219460,R_100,599.95,5
1786219462,R_100,599.95,5
1786219464,R_100,600.05,5
1786219466,R_100,600.25,5
1786219468,R_100,600.4,0
1786219470,R_100,600.53,3
1786219472,R_100,600.27,7
1786219474,R_100,600.16,6
1786219476,R_100,600.02,2
1786219478,R_100,599.76,6
1786219480,R_100,600.02,2
1786219482,R_100,599.93,3
1786219484,R_100,599.89,9
1786219486,R_100,599.83,3
1786219488,R_100,599.81,1
1786219490,R_100,599.97,7
1786219492,R_100,599.92,2
1786219494,R_100,600.02,2
1786219496,R_100,600.09,9
1786219498,R_100,599.91,1
1786219500,R_100,599.74,4
1786219502,R_100,599.73,3
1786219504,R_100,599.76,6
1786219506,R_100,599.66,6
1786219508,R_100,599.27,7
1786219510,R_100,599.29,9
1786219512,R_100,598.95,5
1786219514,R_100,598.88,8
1786219516,R_100,598.91,1
1786219518,R_100,598.88,8
1786219520,R_100,598.91,1
1786219522,R_100,599.18,8
1786219524,R_100,599.1,0
1786219526,R_100,599.23,3
1786219528,R_100,599.29,9
1786219530,R_100,599.56,6
1786219532,R_100,599.69,9
1786219534,R_100,599.67,7
1786219536,R_100,599.55,5
1786219538,R_100,599.39,9
1786219540,R_100,599.43,3
1786219542,R_100,599.31,1
1786219544,R_100,599.31,1
1786219546,R_100,599.58,8
1786219548,R_100,599.43,3
1786219550,R_100,599.62,2
1786219552,R_100,599.36,6
1786219554,R_100,599.03,3
1786219556,R_100,598.77,7
1786219558,R_100,598.9,0
1786219560,R_100,598.72,2
1786219562,R_100,598.95,5
1786219564,R_100,598.7,0
1786219566,R_100,598.82,2
1786219568,R_100,598.9,0
1786219570,R_100,599.25,5
1786219572,R_100,599.02,2
1786219574,R_100,598.95,5
1786219576,R_100,598.99,9
1786219578,R_100,599.0,0
1786219580,R_100,598.98,8
1786219582,R_100,598.67,7
1786219584,R_100,598.72,2
1786219586,R_100,598.77,7
1786219588,R_100,599.01,1
1786219590,R_100,599.41,1
1786219592,R_100,599.11,1
1786219594,R_100,599.31,1
1786219596,R_100,599.17,7
1786219598,R_100,598.94,4
1786219600,R_100,598.87,7
1786219602,R_100,598.99,9
1786219604,R_100,599.0,0
1786219606,R_100,598.94,4
1786219608,R_100,599.02,2
1786219610,R_100,599.31,1
1786219612,R_100,599.08,8
1786219614,R_100,599.15,5
1786219616,R_100,599.18,8
1786219618,R_100,599.19,9
1786219620,R_100,598.97,7
1786219622,R_100,598.87,7
1786219624,R_100,598.9,0
1786219626,R_100,598.81,1
1786219628,R_100,599.01,1
1786219630,R_100,598.94,4
1786219632,R_100,598.98,8
1786219634,R_100,599.37,7
1786219636,R_100,599.35,5
1786219638,R_100,599.11,1
1786219640,R_100,599.13,3
1786219642,R_100,599.15,5
1786219644,R_100,598.98,8
1786219646,R_100,598.98,8
1786219648,R_100,599.26,6
1786219650,R_100,599.44,4
1786219652,R_100,599.51,1
1786219654,R_100,599.25,5
1786219656,R_100,598.9,0
1786219658,R_100,598.82,2
1786219660,R_100,598.73,3
1786219662,R_100,598.85,5
1786219664,R_100,598.87,7
1786219666,R_100,598.72,2
1786219668,R_100,598.65,5
1786219670,R_100,598.68,8
1786219672,R_100,598.74,4
1786219674,R_100,598.77,7
1786219676,R_100,598.57,7
1786219678,R_100,598.63,3
1786219680,R_100,598.6,0
1786219682,R_100,598.27,7
1786219684,R_100,598.0,0
1786219686,R_100,598.17,7
1786219688,R_100,598.27,7
1786219690,R_100,598.62,2
1786219692,R_100,598.68,8
1786219694,R_100,598.6,0
1786219696,R_100,598.73,3
1786219698,R_100,598.77,7
1786219700,R_100,598.8,0
1786219702,R_100,598.89,9
1786219704,R_100,598.84,4
1786219706,R_100,598.88,8
1786219708,R_100,598.85,5
1786219710,R_100,598.7,0
1786219712,R_100,598.62,2
1786219714,R_100,598.54,4
1786219716,R_100,598.39,9
1786219718,R_100,598.53,3
1786219720,R_100,598.58,8
1786219722,R_100,598.55,5
1786219724,R_100,599.03,3
1786219726,R_100,598.79,9
1786219728,R_100,598.79,9
1786219730,R_100,598.64,4
1786219732,R_100,598.57,7
1786219734,R_100,598.7,0
1786219736,R_100,598.68,8
1786219738,R_100,598.8,0
1786219740,R_100,598.83,3
1786219742,R_100,598.83,3
1786219744,R_100,598.97,7
1786219746,R_100,599.15,5
1786219748,R_100,599.01,1
1786219750,R_100,598.99,9
1786219752,R_100,598.58,8
1786219754,R_100,598.65,5
1786219756,R_100,598.63,3
1786219758,R_100,598.82,2
1786219760,R_100,598.81,1
1786219762,R_100,598.7,0
1786219764,R_100,598.82,2
1786219766,R_100,598.65,5
1786219768,R_100,598.63,3
1786219770,R_100,598.74,4
1786219772,R_100,598.67,7
1786219774,R_100,598.58,8
1786219776,R_100,598.66,6
1786219778,R_100,598.22,2
1786219780,R_100,598.22,2
1786219782,R_100,598.56,6
1786219784,R_100,598.55,5
1786219786,R_100,598.67,7
1786219788,R_100,598.36,6
1786219790,R_100,598.04,4
1786219792,R_100,598.32,2
1786219794,R_100,598.51,1
1786219796,R_100,598.5,0
1786219798,R_100,598.6,0
1786219800,R_100,598.51,1
1786219802,R_100,598.49,9
1786219804,R_100,598.56,6
1786219806,R_100,598.75,5
1786219808,R_100,598.7,0
1786219810,R_100,599.04,4
1786219812,R_100,598.87,7
1786219814,R_100,598.83,3
1786219816,R_100,598.75,5
1786219818,R_100,598.77,7
1786219820,R_100,598.53,3
1786219822,R_100,598.51,1
1786219824,R_100,598.48,8
1786219826,R_100,598.42,2
1786219828,R_100,598.44,4
1786219830,R_100,598.44,4
1786219832,R_100,598.16,6
1786219834,R_100,598.01,1
1786219836,R_100,598.02,2
1786219838,R_100,597.97,7
1786219840,R_100,598.05,5
1786219842,R_100,598.08,8
1786219844,R_100,598.06,6
1786219846,R_100,598.41,1
1786219848,R_100,598.39,9
1786219850,R_100,598.31,1
1786219852,R_100,598.51,1
1786219854,R_100,598.41,1
1786219856,R_100,598.43,3
1786219858,R_100,598.44,4
1786219860,R_100,598.49,9
1786219862,R_100,598.6,0
1786219864,R_100,598.85,5
1786219866,R_100,598.86,6
1786219868,R_100,598.73,3
1786219870,R_100,598.51,1
1786219872,R_100,598.42,2
1786219874,R_100,598.25,5
1786219876,R_100,598.0,0
1786219878,R_100,598.18,8
1786219880,R_100,598.14,4
1786219882,R_100,598.1,0
1786219884,R_100,598.15,5
1786219886,R_100,597.93,3
1786219888,R_100,597.92,2
1786219890,R_100,597.67,7
1786219892,R_100,597.64,4
1786219894,R_100,597.45,5
1786219896,R_100,597.47,7
1786219898,R_100,597.48,8
1786219900,R_100,597.58,8
1786219902,R_100,597.4,0
1786219904,R_100,597.35,5
1786219906,R_100,597.05,5
1786219908,R_100,596.82,2
1786219910,R_100,596.77,7
1786219912,R_100,596.61,1
1786219914,R_100,596.47,7
1786219916,R_100,596.45,5
1786219918,R_100,596.46,6
1786219920,R_100,596.44,4
1786219922,R_100,596.58,8
1786219924,R_100,596.72,2
1786219926,R_100,596.53,3
1786219928,R_100,596.63,3
1786219930,R_100,596.41,1
1786219932,R_100,596.36,6
1786219934,R_100,596.46,6
1786219936,R_100,596.33,3
1786219938,R_100,596.32,2
1786219940,R_100,596.29,9
1786219942,R_100,596.42,2
1786219944,R_100,596.47,7
1786219946,R_100,596.54,4
1786219948,R_100,596.2,0
1786219950,R_100,596.11,1
1786219952,R_100,596.22,2
1786219954,R_100,596.3,0
1786219956,R_100,595.95,5
1786219958,R_100,596.16,6
1786219960,R_100,596.59,9
1786219962,R_100,596.72,2
1786219964,R_100,596.49,9
1786219966,R_100,596.5,0
1786219968,R_100,596.61,1
1786219970,R_100,596.51,1
1786219972,R_100,596.53,3
1786219974,R_100,596.54,4
1786219976,R_100,596.6,0
1786219978,R_100,596.55,5
1786219980,R_100,596.62,2
1786219982,R_100,596.73,3
1786219984,R_100,596.5,0
1786219986,R_100,596.59,9
1786219988,R_100,596.47,7
1786219990,R_100,596.4,0
1786219992,R_100,596.43,3
1786219994,R_100,596.51,1
1786219996,R_100,596.33,3
1786219998,R_100,596.19,9
1786220000,R_100,596.04,4
1786220002,R_100,596.04,4
1786220004,R_100,595.81,1
1786220006,R_100,595.88,8
1786220008,R_100,595.7,0
1786220010,R_100,595.59,9
1786220012,R_100,595.51,1
1786220014,R_100,595.5,0
1786220016,R_100,595.5,0
1786220018,R_100,595.17,7
1786220020,R_100,595.32,2
1786220022,R_100,595.31,1
1786220024,R_100,595.35,5
1786220026,R_100,595.3,0
1786220028,R_100,595.26,6
1786220030,R_100,595.26,6
1786220032,R_100,595.37,7
1786220034,R_100,595.53,3
1786220036,R_100,595.56,6
1786220038,R_100,595.76,6
1786220040,R_100,595.52,2
1786220042,R_100,595.47,7
1786220044,R_100,595.33,3
1786220046,R_100,595.1,0
1786220048,R_100,595.18,8
1786220050,R_100,595.38,8
1786220052,R_100,595.38,8
1786220054,R_100,595.4,0
1786220056,R_100,595.24,4
1786220058,R_100,595.14,4
1786220060,R_100,595.1,0
1786220062,R_100,595.08,8
1786220064,R_100,595.04,4
1786220066,R_100,595.04,4
1786220068,R_100,594.99,9
1786220070,R_100,595.37,7
1786220072,R_100,595.61,1
1786220074,R_100,595.8,0
1786220076,R_100,595.8,0
1786220078,R_100,595.96,6
1786220080,R_100,595.88,8
1786220082,R_100,595.52,2
1786220084,R_100,595.43,3
1786220086,R_100,595.45,5
1786220088,R_100,595.56,6
1786220090,R_100,595.74,4
1786220092,R_100,595.78,8
1786220094,R_100,595.96,6
1786220096,R_100,595.94,4
1786220098,R_100,595.82,2
1786220100,R_100,595.86,6
1786220102,R_100,595.6,0
1786220104,R_100,595.57,7
1786220106,R_100,595.74,4
1786220108,R_100,595.8,0
1786220110,R_100,595.62,2
1786220112,R_100,595.57,7
1786220114,R_100,595.78,8
1786220116,R_100,595.88,8
1786220118,R_100,596.13,3
1786220120,R_100,595.99,9
1786220122,R_100,595.87,7
1786220124,R_100,595.9,0
1786220126,R_100,595.68,8
1786220128,R_100,595.61,1
1786220130,R_100,595.43,3
1786220132,R_100,595.53,3
1786220134,R_100,595.54,4
1786220136,R_100,595.23,3
1786220138,R_100,595.37,7
1786220140,R_100,595.25,5
1786220142,R_100,595.4,0
1786220144,R_100,595.41,1
1786220146,R_100,595.38,8
1786220148,R_100,595.52,2
1786220150,R_100,595.53,3
1786220152,R_100,595.44,4
1786220154,R_100,595.76,6
1786220156,R_100,595.96,6
1786220158,R_100,596.1,0
1786220160,R_100,595.88,8
1786220162,R_100,596.08,8
1786220164,R_100,595.98,8
1786220166,R_100,595.94,4
1786220168,R_100,596.26,6
1786220170,R_100,596.3,0
1786220172,R_100,596.59,9
1786220174,R_100,596.45,5
1786220176,R_100,596.48,8
1786220178,R_100,596.77,7
1786220180,R_100,596.9,0
1786220182,R_100,596.76,6
1786220184,R_100,596.72,2
1786220186,R_100,596.63,3
1786220188,R_100,596.5,0
1786220190,R_100,596.71,1
1786220192,R_100,596.65,5
1786220194,R_100,596.79,9
1786220196,R_100,596.68,8
1786220198,R_100,596.59,9
1786220200,R_100,596.43,3
1786220202,R_100,596.49,9
1786220204,R_100,596.64,4
1786220206,R_100,596.73,3
1786220208,R_100,596.75,5
1786220210,R_100,596.83,3
1786220212,R_100,597.11,1
1786220214,R_100,597.3,0
1786220216,R_100,597.1,0
1786220218,R_100,597.09,9
1786220220,R_100,597.03,3
1786220222,R_100,596.96,6
1786220224,R_100,596.6,0
1786220226,R_100,596.63,3
1786220228,R_100,596.37,7
1786220230,R_100,596.2,0
1786220232,R_100,596.1,0
1786220234,R_100,596.36,6
1786220236,R_100,596.26,6
1786220238,R_100,596.14,4
1786220240,R_100,596.16,6
1786220242,R_100,596.13,3
1786220244,R_100,595.96,6
1786220246,R_100,596.03,3
1786220248,R_100,595.97,7
1786220250,R_100,596.11,1
1786220252,R_100,596.35,5
1786220254,R_100,596.15,5
1786220256,R_100,596.15,5
1786220258,R_100,596.06,6
1786220260,R_100,596.2,0
