trigger_index,trigger_time,price,price_delta,volatility,prediction,actual_digit,correct
22389,1786245982,584.16,-0.11000000000001364,0.09910712498212532,3,2,False
22391,1786245986,583.95,-0.16999999999995907,0.104264620610784,3,6,False
22393,1786245990,583.62,-0.34000000000003183,0.12859929151351734,3,3,True
22405,1786246014,583.51,-0.16999999999995907,0.12090400232323859,3,3,True
22406,1786246016,583.33,-0.17999999999994998,0.1282575533838006,3,3,True
22407,1786246018,583.03,-0.3000000000000682,0.1443337182443011,3,4,False
22410,1786246024,582.48,-0.13999999999998636,0.14314328485820685,3,1,False
22415,1786246034,582.15,-0.2699999999999818,0.12920268315065775,3,0,False
22418,1786246040,582.13,-0.13999999999998636,0.1258261587358353,3,4,False
22420,1786246044,581.97,-0.16999999999995907,0.128534474407077,3,1,False
22429,1786246062,582.22,-0.18999999999994088,0.13644697789900764,3,2,False
22432,1786246068,582.11,-0.1999999999999318,0.11318127053533579,3,7,False
22484,1786246172,581.6,-0.2099999999999227,0.08859395514868196,3,2,False
22487,1786246178,581.61,-0.15999999999996817,0.10850499220463741,3,5,False
22505,1786246214,581.88,-0.16999999999995907,0.13531855420122688,3,2,False
22523,1786246250,581.08,-0.16999999999995907,0.1310640216755773,3,8,False
22543,1786246290,581.32,-0.17999999999994998,0.10979273402392165,3,5,False
22574,1786246352,582.14,-0.13999999999998636,0.10906165432655228,3,1,False
22575,1786246354,582.01,-0.12999999999999545,0.1064633478923394,3,1,False
22576,1786246356,581.91,-0.10000000000002274,0.10276726672979333,3,6,False
22580,1786246364,582.14,-0.13999999999998636,0.1297219248152559,3,2,False
22601,1786246406,582.32,-0.2099999999999227,0.09593979593702844,3,3,True
22602,1786246408,582.13,-0.19000000000005457,0.11276819882690922,3,8,False
22619,1786246442,582.31,-0.2300000000000182,0.13974580097052658,3,0,False
22631,1786246466,583.09,-0.2099999999999227,0.12454807193293355,3,4,False
22641,1786246486,583.53,-0.22000000000002728,0.14477568856683257,3,3,True
22649,1786246502,583.59,-0.10000000000002274,0.14531574817158618,3,3,True
22655,1786246514,583.46,-0.17999999999994998,0.10854594521317801,3,0,False
22670,1786246544,583.29,-0.13999999999998636,0.11647126493495132,3,5,False
22674,1786246552,583.16,-0.17000000000007276,0.09425733098515106,3,9,False
22678,1786246560,583.0,-0.11000000000001364,0.07916929820190367,3,8,False
22680,1786246564,582.94,-0.2399999999998954,0.12249716550007542,3,6,False
22684,1786246572,582.7,-0.17999999999994998,0.11616080807796525,3,5,False
22688,1786246580,582.68,-0.10000000000002274,0.12336035739964739,3,3,True
22693,1786246590,583.13,-0.11000000000001364,0.13874436925512024,3,4,False
22701,1786246606,583.42,-0.20000000000004547,0.1396065901023357,3,2,False
22711,1786246626,583.15,-0.18000000000006366,0.08512082915219857,3,9,False
22715,1786246634,583.09,-0.18999999999994088,0.12603350524541782,3,6,False
22719,1786246642,583.02,-0.14999999999997726,0.12937456387474108,3,1,False
22721,1786246646,582.95,-0.15999999999996817,0.1300427280208672,3,4,False
22726,1786246656,583.12,-0.14999999999997726,0.1331832488632764,3,3,True
22729,1786246662,583.05,-0.16000000000008185,0.1371171437534822,3,3,True
22741,1786246686,582.89,-0.32000000000005,0.14533103973726724,3,1,False
22773,1786246750,582.24,-0.2300000000000182,0.13248060654719962,3,6,False
22774,1786246752,582.06,-0.18000000000006366,0.13433374689764027,3,8,False
22793,1786246790,582.15,-0.17000000000007276,0.14291022823206095,3,7,False
22801,1786246806,581.78,-0.25,0.13771548771130063,3,3,True
22803,1786246810,581.72,-0.11000000000001364,0.12046668511345258,3,6,False
22808,1786246820,581.5,-0.15999999999996817,0.11470251377659027,3,5,False
22810,1786246824,581.26,-0.19000000000005457,0.10456789394670161,3,2,False
22812,1786246828,581.12,-0.20000000000004547,0.09768998583958688,3,4,False
22833,1786246870,581.46,-0.1999999999999318,0.13050755618820462,3,0,False
22835,1786246874,581.35,-0.14999999999997726,0.12925427136718315,3,7,False
22876,1786246956,581.8,-0.21000000000003638,0.11421227799340454,3,0,False
22881,1786246966,581.56,-0.11000000000001364,0.10319345371141449,3,3,True
22882,1786246968,581.33,-0.2299999999999045,0.11740244176903529,3,6,False
22884,1786246972,581.43,-0.12999999999999545,0.1425326473322775,3,0,False
22910,1786247024,581.62,-0.12999999999999545,0.13960261060912246,3,4,False
22912,1786247028,581.46,-0.17999999999994998,0.1346641913963688,3,1,False
22945,1786247094,582.8,-0.14000000000010004,0.1367235653914055,3,9,False
22954,1786247112,582.27,-0.12999999999999545,0.13752171545693315,3,4,False
22965,1786247134,582.11,-0.11000000000001364,0.09956014374347663,3,9,False
22973,1786247150,581.93,-0.34000000000003183,0.12970050972231112,3,4,False
22976,1786247156,581.67,-0.12999999999999545,0.12532624093408776,3,8,False
22977,1786247158,581.48,-0.18999999999994088,0.1326817411871171,3,2,False
22978,1786247160,581.32,-0.15999999999996817,0.11777568132306147,3,5,False
23022,1786247248,582.43,-0.12999999999999545,0.14462211295498476,3,3,True
23027,1786247258,582.63,-0.10000000000002274,0.13524052647046692,3,3,True
23033,1786247270,582.94,-0.10999999999989996,0.10650508595053229,3,3,True
23034,1786247272,582.83,-0.11000000000001364,0.11532080856847361,3,6,False
23044,1786247292,583.36,-0.12000000000000455,0.1037143513052231,3,3,True
23048,1786247300,583.16,-0.20000000000004547,0.09117138927439722,3,5,False
23049,1786247302,583.05,-0.11000000000001364,0.09204467514324277,3,5,False
23050,1786247304,582.75,-0.2999999999999545,0.1155902725626634,3,8,False
23052,1786247308,582.66,-0.12000000000000455,0.11392492654765624,3,2,False
23074,1786247352,582.52,-0.15999999999996817,0.13998412608417912,3,7,False
23077,1786247358,582.46,-0.14999999999997726,0.12529520696692692,3,4,False
23080,1786247364,582.59,-0.11000000000001364,0.13890044396375348,3,2,False
23084,1786247372,582.54,-0.2900000000000773,0.1425794125702993,3,3,True
23098,1786247400,582.68,-0.11000000000001364,0.14017449443066166,3,6,False
23099,1786247402,582.56,-0.12000000000000455,0.13540064007728111,3,8,False
23103,1786247410,582.32,-0.2199999999999136,0.13011106366825223,3,3,True
23104,1786247412,582.13,-0.19000000000005457,0.13011106366825223,3,9,False
23121,1786247446,582.65,-0.15999999999996817,0.11294541454465729,3,4,False
23122,1786247448,582.34,-0.30999999999994543,0.13946325680978383,3,6,False
23137,1786247478,582.26,-0.21000000000003638,0.1423766522682391,3,5,False
23138,1786247480,582.15,-0.11000000000001364,0.14353087163084785,3,6,False
23188,1786247580,584.46,-0.11000000000001364,0.1260555433132485,3,2,False
23190,1786247584,584.3,-0.12000000000000455,0.11851394667108715,3,3,True
23193,1786247590,584.24,-0.16999999999995907,0.11481385901631147,3,9,False
23195,1786247594,584.07,-0.2199999999999136,0.12789318459815602,3,1,False
23200,1786247604,584.05,-0.12999999999999545,0.12376052143819959,3,5,False
23211,1786247626,584.07,-0.17999999999994998,0.08270429251253833,3,1,False
23215,1786247634,584.15,-0.11000000000001364,0.12532624093407252,3,1,False
23217,1786247638,583.91,-0.20000000000004547,0.14049120178067195,3,3,True
23219,1786247642,583.66,-0.17000000000007276,0.1389684216727723,3,3,True
23225,1786247654,583.74,-0.12999999999999545,0.11110055505412617,3,7,False
23246,1786247696,584.33,-0.2099999999999227,0.143077290689722,3,5,False
23250,1786247704,584.2,-0.2199999999999136,0.1197404600699774,3,2,False
23272,1786247748,585.46,-0.12000000000000455,0.13971796989331337,3,1,False
23277,1786247758,585.34,-0.10000000000002274,0.05839520528262061,3,5,False
23281,1786247766,585.54,-0.12000000000000455,0.10936178491593719,3,0,False
23294,1786247792,585.88,-0.11000000000001364,0.112175457803062,3,6,False
23298,1786247800,585.95,-0.10999999999989996,0.1334166406412388,3,2,False
23317,1786247838,585.78,-0.18000000000006366,0.1037089945740355,3,6,False
23318,1786247840,585.66,-0.12000000000000455,0.1037089945740355,3,1,False
23320,1786247844,585.49,-0.22000000000002728,0.10853058964592793,3,8,False
23321,1786247846,585.38,-0.11000000000001364,0.10853058964592793,3,4,False
23327,1786247858,585.31,-0.22000000000002728,0.11963370019449757,3,9,False
23328,1786247860,585.19,-0.11999999999989086,0.11963370019448985,3,0,False
23331,1786247866,585.02,-0.2599999999999909,0.142610580875948,3,7,False
23345,1786247894,585.73,-0.13999999999998636,0.11700427342622646,3,5,False
23391,1786247986,587.34,-0.1999999999999318,0.12660086009888807,3,4,False
23396,1786247996,587.12,-0.2999999999999545,0.12605554331324625,3,6,False
23398,1786248000,587.02,-0.13999999999998636,0.12629770825754133,3,6,False
23429,1786248062,588.56,-0.16000000000008185,0.09777525249266253,3,4,False
23431,1786248066,588.41,-0.12999999999999545,0.09843779761861199,3,4,False
23436,1786248076,588.14,-0.11000000000001364,0.07208020224415752,3,8,False
23439,1786248082,587.97,-0.2999999999999545,0.12386820953467995,3,6,False
23442,1786248088,587.93,-0.10000000000002274,0.13033716959397987,3,2,False
23443,1786248090,587.82,-0.10999999999989996,0.1316729956284432,3,7,False
23444,1786248092,587.67,-0.15000000000009095,0.13273197722391775,3,7,False
23451,1786248106,587.7,-0.15999999999996817,0.09877584050093573,3,5,False
23452,1786248108,587.45,-0.25,0.11933147112140882,3,2,False
23453,1786248110,587.32,-0.12999999999999545,0.12064640713902955,3,1,False
23460,1786248124,587.36,-0.22000000000002728,0.1394433377556942,3,7,False
23462,1786248128,586.96,-0.11000000000001364,0.1430190352521217,3,0,False
23476,1786248156,587.37,-0.10000000000002274,0.1315928062876936,3,0,False
23491,1786248186,587.49,-0.13999999999998636,0.11390054140930536,3,9,False
23510,1786248224,588.56,-0.10000000000002274,0.11805836597962906,3,2,False
23513,1786248230,588.65,-0.18000000000006366,0.14126806669122002,3,7,False
23531,1786248266,589.4,-0.14999999999997726,0.12322066926182428,3,8,False
23534,1786248272,589.61,-0.11000000000001364,0.13140268896283408,3,2,False
23542,1786248288,589.94,-0.11999999999989086,0.107310556589531,3,2,False
23547,1786248298,590.01,-0.10000000000002274,0.11470251377657542,3,9,False
23550,1786248304,590.05,-0.10000000000002274,0.11929887770731107,3,6,False
23563,1786248330,590.35,-0.2999999999999545,0.12968337510171374,3,6,False
23572,1786248348,590.21,-0.2400000000000091,0.1383393572985437,3,1,False
23573,1786248350,590.01,-0.20000000000004547,0.12020353109992016,3,0,False
23574,1786248352,589.9,-0.11000000000001364,0.12130768959780075,3,5,False
23585,1786248374,589.39,-0.20000000000004547,0.14500574701252683,3,4,False
23621,1786248446,590.1,-0.10000000000002274,0.1363655218724755,3,3,True
23639,1786248482,591.05,-0.17000000000007276,0.1031719169369582,3,9,False
23640,1786248484,590.79,-0.2599999999999909,0.12773235907769973,3,5,False
23665,1786248534,591.68,-0.18000000000006366,0.14289078968841268,3,8,False
23670,1786248544,591.79,-0.15000000000009095,0.1260335052454418,3,6,False
23671,1786248546,591.66,-0.12999999999999545,0.12145415230086089,3,2,False
23686,1786248576,591.08,-0.14999999999997726,0.09707385504519771,3,7,False
23706,1786248616,591.47,-0.14999999999997726,0.13259797216479705,3,3,True
23708,1786248620,591.31,-0.12000000000000455,0.11728408057171208,3,6,False
23711,1786248626,591.25,-0.2699999999999818,0.12879354711233887,3,4,False
23712,1786248628,591.14,-0.11000000000001364,0.12903487900563715,3,5,False
23724,1786248652,592.12,-0.13999999999998636,0.13381579378631528,3,0,False
23727,1786248658,592.06,-0.12000000000000455,0.12420413304983119,3,3,True
23731,1786248666,592.25,-0.10000000000002274,0.10877601859887817,3,8,False
23735,1786248674,592.06,-0.12000000000000455,0.10699948078796141,3,8,False
23737,1786248678,591.86,-0.12000000000000455,0.10498677165351379,3,3,True
23747,1786248698,591.84,-0.14999999999997726,0.08283853102404375,3,8,False
23749,1786248702,591.79,-0.19000000000005457,0.11374435272917509,3,0,False
23750,1786248704,591.6,-0.18999999999994088,0.1269470580815271,3,6,False
23753,1786248710,591.33,-0.14999999999997726,0.10211649121359226,3,6,False
23804,1786248812,591.87,-0.15999999999996817,0.121659817158788,3,5,False
23807,1786248818,591.7,-0.17999999999994998,0.12928865207570298,3,6,False
23811,1786248826,591.56,-0.2900000000000773,0.12598500792643666,3,7,False
23818,1786248840,591.29,-0.20000000000004547,0.11728881731296968,3,8,False
23819,1786248842,591.18,-0.11000000000001364,0.11448435118685904,3,5,False
23840,1786248884,592.16,-0.12999999999999545,0.13784451788561655,3,9,False
23866,1786248936,592.49,-0.2400000000000091,0.13217833071691906,3,6,False
23878,1786248960,593.06,-0.17000000000007276,0.13383239933256977,3,8,False
23904,1786249012,593.08,-0.30999999999994543,0.12997863072230056,3,7,False
23905,1786249014,592.97,-0.11000000000001364,0.1297390543445609,3,2,False
23907,1786249018,592.99,-0.12999999999999545,0.1451014970441086,3,4,False
23914,1786249032,592.62,-0.12999999999999545,0.1213076895977987,3,8,False
23915,1786249034,592.38,-0.2400000000000091,0.13510900948658047,3,2,False
23919,1786249042,592.38,-0.12000000000000455,0.13050755618821971,3,9,False
23950,1786249104,592.98,-0.16999999999995907,0.1443183210052512,3,0,False
23957,1786249118,593.36,-0.10000000000002274,0.11855144218626533,3,5,False
23959,1786249122,593.31,-0.14000000000010004,0.13141959941771916,3,8,False
23964,1786249132,593.49,-0.12000000000000455,0.10413666234543839,3,8,False
23966,1786249136,593.32,-0.15999999999996817,0.11587349423690076,3,8,False
23967,1786249138,593.18,-0.14000000000010004,0.11979612310553223,3,1,False
23973,1786249150,593.01,-0.14999999999997726,0.07831560082981234,3,8,False
23974,1786249152,592.88,-0.12999999999999545,0.07922541679705891,3,0,False
23980,1786249164,592.46,-0.18999999999994088,0.059525904725014546,3,2,False
23983,1786249170,592.18,-0.18000000000006366,0.06464432603785551,3,3,True
23998,1786249200,593.2,-0.10999999999989996,0.10553567064159701,3,0,False
24006,1786249216,592.81,-0.13000000000010914,0.13233375314796156,3,9,False
24007,1786249218,592.59,-0.2199999999999136,0.1295119042147636,3,1,False
24008,1786249220,592.41,-0.18000000000006366,0.13362052403896446,3,2,False
24011,1786249226,592.59,-0.12000000000000455,0.13453211099545703,3,1,False
24018,1786249240,592.65,-0.12000000000000455,0.13209424245171672,3,9,False
24019,1786249242,592.49,-0.15999999999996817,0.12587913073880383,3,9,False
24020,1786249244,592.39,-0.10000000000002274,0.1229091805629974,3,5,False
24026,1786249256,592.37,-0.20000000000004547,0.14366627996852172,3,0,False
24036,1786249276,592.1,-0.15999999999996817,0.13800563595577303,3,7,False
24038,1786249280,591.85,-0.22000000000002728,0.14494826663331795,3,3,True
24045,1786249294,591.22,-0.11000000000001364,0.1453119250287369,3,5,False
24054,1786249312,591.39,-0.13999999999998636,0.10956479564370564,3,0,False
24076,1786249356,591.61,-0.10000000000002274,0.1104334892845227,3,3,True
24080,1786249364,592.09,-0.12000000000000455,0.13192590513027533,3,2,False
24088,1786249380,591.7,-0.12000000000000455,0.12980326994682728,3,2,False
24095,1786249394,591.91,-0.14999999999997726,0.1109354166471097,3,3,True
24121,1786249446,592.47,-0.10000000000002274,0.1369346965203434,3,3,True
24130,1786249464,592.89,-0.20000000000004547,0.1291682795598486,3,4,False
24131,1786249466,592.74,-0.14999999999997726,0.1356506952105896,3,3,True
24146,1786249496,592.11,-0.12999999999999545,0.13499382701935686,3,6,False
24150,1786249504,592.13,-0.10000000000002274,0.12844800071970278,3,3,True
24165,1786249534,591.23,-0.18999999999994088,0.14376292212452665,3,5,False
24178,1786249560,591.44,-0.13999999999998636,0.09732534213771794,3,6,False
24181,1786249566,591.27,-0.2699999999999818,0.12624491188866563,3,4,False
24198,1786249600,592.76,-0.16999999999995907,0.13250157231772836,3,6,False
24208,1786249620,593.6,-0.12999999999999545,0.13712929827154718,3,2,False
24247,1786249698,593.02,-0.11000000000001364,0.14112248423111587,3,1,False
24253,1786249710,593.08,-0.15999999999996817,0.11276819882693749,3,7,False
24254,1786249712,592.97,-0.11000000000001364,0.11654279137821963,3,4,False
24258,1786249720,592.99,-0.15999999999996817,0.0881665091365785,3,7,False
24259,1786249722,592.87,-0.12000000000000455,0.09240610850417871,3,9,False
24268,1786249740,592.9,-0.3000000000000682,0.1403527302509563,3,8,False
24271,1786249746,592.87,-0.10000000000002274,0.13952697867361277,3,4,False
24290,1786249784,593.65,-0.11000000000001364,0.08694826047713203,3,7,False
24292,1786249788,593.49,-0.17999999999994998,0.10405126941399756,3,7,False
24295,1786249794,593.29,-0.16000000000008185,0.11308305698811912,3,3,True
24297,1786249798,593.18,-0.25,0.1312715590759154,3,7,False
24307,1786249818,593.27,-0.22000000000002728,0.1407480017620198,3,9,False
24308,1786249820,593.09,-0.17999999999994998,0.11203174153384303,3,3,True
24319,1786249842,594.0,-0.11000000000001364,0.09369572502997577,3,4,False
24325,1786249854,594.32,-0.13999999999998636,0.12401164819842397,3,1,False
24327,1786249858,594.11,-0.1999999999999318,0.13999999999998863,3,6,False
24330,1786249864,593.95,-0.15999999999996817,0.13444949485462482,3,4,False
24331,1786249866,593.84,-0.11000000000001364,0.12094075684675462,3,0,False
24335,1786249874,593.73,-0.22000000000002728,0.106296231771816,3,1,False
24340,1786249884,593.77,-0.20000000000004547,0.13497324837825084,3,7,False
24366,1786249936,594.13,-0.12000000000000455,0.10115444736750455,3,4,False
24393,1786249990,595.5,-0.12000000000000455,0.11824644697502304,3,5,False
24399,1786250002,595.83,-0.12999999999999545,0.12703455347965775,3,2,False
24413,1786250030,597.09,-0.12999999999999545,0.10507140429249992,3,7,False
24422,1786250048,596.76,-0.11000000000001364,0.07574812062208748,3,2,False
24424,1786250052,596.54,-0.18000000000006366,0.08260347046786636,3,8,False
24425,1786250054,596.38,-0.15999999999996817,0.058651513194473315,3,5,False
24428,1786250060,596.2,-0.17999999999994998,0.08299933065326796,3,4,False
24430,1786250064,596.0,-0.13999999999998636,0.07676804890926014,3,8,False
24431,1786250066,595.88,-0.12000000000000455,0.07709301740971503,3,1,False
24433,1786250070,595.78,-0.12999999999999545,0.08643558937793583,3,6,False
24434,1786250072,595.56,-0.22000000000002728,0.09162726425881716,3,6,False
24452,1786250108,595.39,-0.2300000000000182,0.13896842167279586,3,8,False
24453,1786250110,595.18,-0.21000000000003638,0.11673331429661116,3,3,True
24463,1786250130,595.92,-0.11000000000001364,0.11899579824512897,3,5,False
24465,1786250134,595.72,-0.12999999999999545,0.13641847382225913,3,9,False
24471,1786250146,596.08,-0.12999999999999545,0.1283225103661157,3,4,False
24473,1786250150,595.91,-0.12999999999999545,0.12296792716439325,3,7,False
24474,1786250152,595.77,-0.13999999999998636,0.1291682795598105,3,4,False
24484,1786250172,596.08,-0.18999999999994088,0.10979273402388703,3,8,False
24500,1786250204,596.28,-0.14999999999997726,0.12766710182694155,3,0,False
24501,1786250206,596.1,-0.17999999999994998,0.12936168074219517,3,2,False
24508,1786250220,595.88,-0.21000000000003638,0.13108521401491785,3,7,False
24514,1786250232,596.09,-0.14999999999997726,0.13292019326566093,3,0,False
24515,1786250234,595.9,-0.19000000000005457,0.14134276698077547,3,0,False
24526,1786250256,595.98,-0.17999999999994998,0.13660974424329528,3,2,False
24529,1786250262,595.85,-0.1999999999999318,0.1418919776919254,3,0,False
24530,1786250264,595.7,-0.14999999999997726,0.13420134127493336,3,7,False
24532,1786250268,595.57,-0.1999999999999318,0.14145670715801295,3,1,False
24534,1786250272,595.35,-0.15999999999996817,0.10934146311233299,3,1,False
24555,1786250314,596.27,-0.15999999999996817,0.1335165407980099,3,8,False
24560,1786250324,596.38,-0.13999999999998636,0.11813833698959281,3,5,False
24564,1786250332,596.59,-0.10000000000002274,0.12851286144023547,3,8,False
24569,1786250342,596.77,-0.11000000000001364,0.12518874638810046,3,3,True
24572,1786250348,596.98,-0.11000000000001364,0.13532265967762333,3,3,True
24583,1786250370,596.3,-0.12000000000000455,0.1286727114296723,3,7,False
24597,1786250398,596.03,-0.21000000000003638,0.09180292902615189,3,0,False
24619,1786250442,595.13,-0.10000000000002274,0.12359881337076328,3,6,False
24622,1786250448,595.11,-0.11000000000001364,0.08124722217471936,3,1,False
24623,1786250450,594.91,-0.20000000000004547,0.0923098646467985,3,3,True
24624,1786250452,594.73,-0.17999999999994998,0.09129317852087829,3,1,False
24632,1786250468,594.9,-0.12000000000000455,0.1420054772026526,3,1,False
24646,1786250496,594.34,-0.10000000000002274,0.1437938338965386,3,5,False
24649,1786250502,594.46,-0.14999999999997726,0.12440525176481518,3,8,False
24650,1786250504,594.18,-0.2800000000000864,0.143453438051843,3,7,False
24682,1786250568,595.38,-0.12000000000000455,0.13040109065665714,3,8,False
24685,1786250574,594.96,-0.13999999999998636,0.11276327219248178,3,2,False
24697,1786250598,595.43,-0.12000000000000455,0.13320410404086516,3,2,False
24701,1786250606,595.41,-0.18000000000006366,0.12055427546685167,3,3,True
24702,1786250608,595.23,-0.17999999999994998,0.13395272798018867,3,8,False
24704,1786250612,594.99,-0.18999999999994088,0.1291381688993101,3,5,False
24705,1786250614,594.75,-0.2400000000000091,0.13864422895389863,3,9,False
24713,1786250630,594.87,-0.17999999999994998,0.12395787815041028,3,6,False
24714,1786250632,594.76,-0.11000000000001364,0.11479934184866934,3,5,False
24715,1786250634,594.45,-0.30999999999994543,0.13055437351708812,3,6,False
24726,1786250656,594.39,-0.20000000000004547,0.08083591061182595,3,7,False
24729,1786250662,594.35,-0.11000000000001364,0.08664102184686248,3,3,True
24732,1786250668,594.32,-0.16999999999995907,0.10750193796702842,3,9,False
24738,1786250680,594.48,-0.14999999999997726,0.11612254063893994,3,0,False
24739,1786250682,594.3,-0.18000000000006366,0.12536613046060974,3,8,False
24752,1786250708,595.2,-0.17999999999994998,0.13318324886325927,3,9,False
24765,1786250734,594.49,-0.2400000000000091,0.1019204482809002,3,9,False
24768,1786250740,594.49,-0.13999999999998636,0.13474667590211825,3,5,False
24778,1786250760,594.63,-0.11000000000001364,0.1400158721161233,3,5,False
24781,1786250766,594.91,-0.13999999999998636,0.13258121200899325,3,5,False
24794,1786250792,594.45,-0.15999999999996817,0.13695498043758408,3,9,False
24797,1786250798,594.16,-0.14999999999997726,0.09383200117466943,3,3,True
24798,1786250800,593.93,-0.2300000000000182,0.06579429222120546,3,7,False
24799,1786250802,593.67,-0.2599999999999909,0.08069834088890594,3,5,False
24816,1786250836,594.68,-0.15000000000009095,0.10891382934333733,3,8,False
24823,1786250850,594.78,-0.18000000000006366,0.1245257670792482,3,7,False
24824,1786250852,594.67,-0.11000000000001364,0.12970050972232286,3,8,False
24826,1786250856,594.57,-0.10999999999989996,0.11268934682963107,3,2,False
24840,1786250884,594.31,-0.2800000000000864,0.12851718432440515,3,6,False
24862,1786250928,593.72,-0.30999999999994543,0.12875903420298362,3,0,False
24868,1786250940,593.76,-0.12000000000000455,0.13674388062682866,3,7,False
24874,1786250952,593.89,-0.10000000000002274,0.0934523051258501,3,5,False
24881,1786250966,594.03,-0.2400000000000091,0.1328992935354505,3,5,False
24908,1786251020,594.43,-0.12999999999999545,0.08854377448471254,3,3,True
24911,1786251026,594.21,-0.1999999999999318,0.09924156835158361,3,6,False
24918,1786251040,594.53,-0.14999999999997726,0.13157169570658234,3,7,False
24946,1786251096,595.48,-0.10000000000002274,0.1290520997289407,3,1,False
24950,1786251104,595.51,-0.11000000000001364,0.14329844536646802,3,5,False
24955,1786251114,595.49,-0.16999999999995907,0.11589746426140095,3,1,False
24975,1786251154,596.82,-0.13999999999998636,0.10972693379474695,3,0,False
24976,1786251156,596.6,-0.22000000000002728,0.1297690255800611,3,3,True
24987,1786251178,597.04,-0.18000000000006366,0.11560949595756971,3,7,False
24989,1786251182,596.83,-0.13999999999998636,0.10469001862644121,3,5,False
24996,1786251196,596.83,-0.12000000000000455,0.10743990568373683,3,6,False
24997,1786251198,596.66,-0.17000000000007276,0.10601886624557467,3,4,False
25003,1786251210,596.89,-0.12000000000000455,0.14195460933381035,3,4,False
25010,1786251224,596.41,-0.12999999999999545,0.11244751862293123,3,3,True
25012,1786251228,596.31,-0.12000000000000455,0.08192137151633601,3,2,False
25013,1786251230,596.12,-0.18999999999994088,0.08932462644138925,3,5,False
25015,1786251234,595.77,-0.37999999999999545,0.12795832654944325,3,7,False
25032,1786251268,595.18,-0.12999999999999545,0.12623170934613576,3,9,False
25050,1786251304,595.87,-0.2300000000000182,0.13784451788557675,3,3,True
25051,1786251306,595.73,-0.13999999999998636,0.14307729068970385,3,3,True
25065,1786251334,595.43,-0.22000000000002728,0.14164117417695607,3,5,False
25066,1786251336,595.25,-0.17999999999994998,0.14263005760825734,3,0,False
25068,1786251340,595.22,-0.17999999999994998,0.1289487408925712,3,2,False
25069,1786251342,595.12,-0.10000000000002274,0.12832683966255629,3,9,False
25086,1786251376,596.27,-0.11000000000001364,0.10564090116995829,3,6,False
25087,1786251378,596.16,-0.11000000000001364,0.12036980056845721,3,1,False
25101,1786251406,597.35,-0.14999999999997726,0.14033293744994516,3,9,False
25117,1786251438,598.16,-0.20000000000004547,0.1304862700312643,3,3,True
25119,1786251442,598.12,-0.11000000000001364,0.11682845924215074,3,3,True
25125,1786251454,597.81,-0.12000000000000455,0.1266842093115612,3,7,False
25126,1786251456,597.67,-0.13999999999998636,0.12879354711236068,3,6,False
25128,1786251460,597.69,-0.16999999999995907,0.14446837408622146,3,8,False
25141,1786251486,598.59,-0.11000000000001364,0.11823235127870703,3,3,True
25144,1786251492,598.77,-0.13999999999998636,0.1282402259650053,3,3,True
25150,1786251504,598.35,-0.10000000000002274,0.13632070031119256,3,9,False
25157,1786251518,598.29,-0.12999999999999545,0.09912954487270308,3,0,False
25177,1786251558,598.67,-0.22000000000002728,0.12771931029497946,3,4,False
25193,1786251590,598.44,-0.12999999999999545,0.12077987323132583,3,4,False
25194,1786251592,598.34,-0.10000000000002274,0.1210876633774899,3,2,False
25201,1786251606,598.71,-0.13999999999998636,0.11942454614619788,3,6,False
25202,1786251608,598.56,-0.15000000000009095,0.13016655996583398,3,0,False
25205,1786251614,598.47,-0.13999999999998636,0.1309155792443919,3,2,False
25206,1786251616,598.22,-0.25,0.13169408997118215,3,6,False
25211,1786251626,598.32,-0.10999999999989996,0.1318627232305534,3,5,False
25215,1786251634,598.19,-0.2399999999998954,0.13725887949415444,3,4,False
25231,1786251666,598.66,-0.16000000000008185,0.11635195648455986,3,0,False
25233,1786251670,598.56,-0.14000000000010004,0.1094481104857272,3,7,False
25236,1786251676,598.61,-0.21000000000003638,0.12184233892849733,3,0,False
25237,1786251678,598.5,-0.11000000000001364,0.12454807193302479,3,3,True
25238,1786251680,598.33,-0.16999999999995907,0.13163923764934204,3,3,True
25239,1786251682,598.13,-0.20000000000004547,0.13727506854653324,3,1,False
25244,1786251692,598.06,-0.11000000000001364,0.11901913945058454,3,1,False
25245,1786251694,597.91,-0.14999999999997726,0.11308305698811533,3,8,False
25270,1786251744,598.01,-0.12000000000000455,0.09829660330968369,3,5,False
25304,1786251812,597.79,-0.20000000000004547,0.1411224842310939,3,4,False
25306,1786251816,597.63,-0.11000000000001364,0.12191071414042136,3,4,False
25313,1786251830,597.4,-0.19000000000005457,0.09503800409427719,3,2,False
25315,1786251834,597.16,-0.2599999999999909,0.10952422360169894,3,4,False
25316,1786251836,597.04,-0.12000000000000455,0.11009591777677499,3,3,True
25317,1786251838,596.83,-0.2099999999999227,0.11994906326343059,3,0,False
25319,1786251842,596.65,-0.14999999999997726,0.12077987323131828,3,2,False
25325,1786251854,596.36,-0.25,0.14529663145133584,3,0,False
25327,1786251858,596.18,-0.12000000000000455,0.1379412113103776,3,7,False
25328,1786251860,595.97,-0.2099999999999227,0.14445683707520643,3,0,False
25332,1786251868,595.63,-0.16999999999995907,0.09620002309999096,3,3,True
25333,1786251870,595.43,-0.20000000000004547,0.08273115763991759,3,6,False
25336,1786251876,595.62,-0.10000000000002274,0.1330663994653291,3,6,False
25349,1786251902,595.98,-0.1999999999999318,0.11110055505411075,3,9,False
