time,symbol,price,Last digit,price_delta,step_volatility,next_digit,h3_signal,target_digit,correct_prediction
1786239964,R_100,578.28,8,-0.11000000000001364,0.12814921857825973,4,1,3,0
1786239968,R_100,578.2,0,-0.13999999999998636,0.13333749993489344,4,1,3,0
1786239970,R_100,578.04,4,-0.16000000000008185,0.11362707032704744,5,1,3,0
1786239990,R_100,578.25,5,-0.14999999999997726,0.1018113724274395,8,1,3,0
1786240012,R_100,578.13,3,-0.10000000000002274,0.14370107863199125,6,1,3,0
1786240038,R_100,578.3,0,-0.21000000000003638,0.11645218379708243,0,1,3,0
1786240054,R_100,578.67,7,-0.12999999999999545,0.12948187346323808,6,1,3,0
1786240058,R_100,578.76,6,-0.10000000000002274,0.12222020200348582,1,1,3,0
1786240080,R_100,579.6,0,-0.12000000000000455,0.14317433041186095,8,1,3,0
1786240092,R_100,579.38,8,-0.22000000000002728,0.12020815280172324,0,1,3,0
1786240096,R_100,579.16,6,-0.13999999999998636,0.12327025413926355,0,1,3,0
1786240100,R_100,579.16,6,-0.13999999999998636,0.13284912076822306,0,1,3,0
1786240114,R_100,579.14,4,-0.10000000000002274,0.14354248306493678,7,1,3,0
1786240144,R_100,579.52,2,-0.11000000000001364,0.08425490424237195,4,1,3,0
1786240152,R_100,579.17,7,-0.2300000000000182,0.09252627254522647,4,1,3,0
1786240164,R_100,579.11,1,-0.1999999999999318,0.12178761111961112,5,1,3,0
1786240166,R_100,578.95,5,-0.15999999999996817,0.12714383805578128,3,1,3,1
1786240190,R_100,579.38,8,-0.12000000000000455,0.10629623177184484,4,1,3,0
1786240202,R_100,579.58,8,-0.17999999999994998,0.09677580046454841,2,1,3,0
1786240218,R_100,578.7,0,-0.13999999999998636,0.14337596265297808,7,1,3,0
1786240276,R_100,579.18,8,-0.18000000000006366,0.13059266612045523,7,1,3,0
1786240278,R_100,579.07,7,-0.10999999999989996,0.12832683966255654,9,1,3,0
1786240282,R_100,578.81,1,-0.18000000000006366,0.13554826938525488,3,1,3,1
1786240286,R_100,578.9,0,-0.12999999999999545,0.12292725943059336,7,1,3,0
1786240288,R_100,578.77,7,-0.12999999999999545,0.11737877907774244,5,1,3,0
1786240290,R_100,578.45,5,-0.31999999999993634,0.1415195314356938,8,1,3,0
1786240306,R_100,578.37,7,-0.10000000000002274,0.12684636376339542,0,1,3,0
1786240324,R_100,578.59,9,-0.18999999999994088,0.10911767348448574,3,1,3,1
1786240350,R_100,578.9,0,-0.15999999999996817,0.1422985906075129,4,1,3,0
1786240368,R_100,578.91,1,-0.25,0.12527746981975124,3,1,3,1
1786240370,R_100,578.73,3,-0.17999999999994998,0.12798003316487436,4,1,3,0
1786240378,R_100,578.68,8,-0.12000000000000455,0.14082692293100574,1,1,3,0
1786240388,R_100,578.64,4,-0.20000000000004547,0.12789318459817656,3,1,3,1
1786240390,R_100,578.43,3,-0.21000000000003638,0.1321615173439924,5,1,3,0
1786240394,R_100,578.18,8,-0.17000000000007276,0.13535549900580393,3,1,3,1
1786240420,R_100,577.79,9,-0.21000000000003638,0.10965096138808551,3,1,3,1
1786240432,R_100,577.6,0,-0.18999999999994088,0.12384578223651238,7,1,3,0
1786240446,R_100,577.65,5,-0.19000000000005457,0.10349449797506019,1,1,3,0
1786240466,R_100,577.61,1,-0.2799999999999727,0.12411464234506998,0,1,3,0
1786240510,R_100,577.25,5,-0.22000000000002728,0.11123548594460769,6,1,3,0
1786240514,R_100,577.21,1,-0.14999999999997726,0.12559193180030068,9,1,3,0
1786240520,R_100,577.22,2,-0.14999999999997726,0.14407174138831638,0,1,3,0
1786240548,R_100,577.07,7,-0.12999999999999545,0.1352569571018242,1,1,3,0
1786240550,R_100,576.91,1,-0.16000000000008185,0.1387884080974491,6,1,3,0
1786240592,R_100,577.79,9,-0.11000000000001364,0.12090400232323699,3,1,3,1
1786240606,R_100,577.18,8,-0.12000000000000455,0.1415627069534978,7,1,3,0
1786240618,R_100,577.56,6,-0.13000000000010914,0.13293273152656812,4,1,3,0
1786240620,R_100,577.34,4,-0.2199999999999136,0.143917414589834,6,1,3,0
1786240640,R_100,577.06,6,-0.11000000000001364,0.14030126316055072,1,1,3,0
1786240646,R_100,577.02,2,-0.14999999999997726,0.12920268315069022,9,1,3,0
1786240652,R_100,576.74,4,-0.15999999999996817,0.11745448290957836,1,1,3,0
1786240654,R_100,576.61,1,-0.12999999999999545,0.11823235127869822,7,1,3,0
1786240658,R_100,576.55,5,-0.12000000000000455,0.09986657765906895,4,1,3,0
1786240664,R_100,576.68,8,-0.14000000000010004,0.11929887770731934,5,1,3,0
1786240666,R_100,576.55,5,-0.12999999999999545,0.11757267256185634,4,1,3,0
1786240714,R_100,577.06,6,-0.13000000000010914,0.0781807023646207,7,1,3,0
1786240718,R_100,576.85,5,-0.22000000000002728,0.09626929820967026,1,1,3,0
1786240756,R_100,576.48,8,-0.34000000000003183,0.1444529912001228,8,1,3,0
1786240764,R_100,575.74,4,-0.17999999999994998,0.14487159065109426,3,1,3,1
1786240884,R_100,576.57,7,-0.10999999999989996,0.12501111061734743,6,1,3,0
1786240888,R_100,576.42,2,-0.13999999999998636,0.12260596324087912,8,1,3,0
1786240890,R_100,576.28,8,-0.13999999999998636,0.11873874215641916,5,1,3,0
1786240892,R_100,576.05,5,-0.2300000000000182,0.11551334699217101,8,1,3,0
1786240896,R_100,575.77,7,-0.21000000000003638,0.10669270515519311,2,1,3,0
1786240924,R_100,576.37,7,-0.11000000000001364,0.12411464234507005,4,1,3,0
1786240932,R_100,576.25,5,-0.21000000000003638,0.11768602295941334,4,1,3,0
1786241006,R_100,577.49,9,-0.12000000000000455,0.13664227424598552,5,1,3,0
1786241034,R_100,577.26,6,-0.3300000000000409,0.13558105406812468,8,1,3,0
1786241114,R_100,575.4,0,-0.2300000000000182,0.1329995822883947,1,1,3,0
1786241120,R_100,575.13,3,-0.25,0.12847827313079357,7,1,3,0
1786241124,R_100,574.94,4,-0.2299999999999045,0.14424131015611882,4,1,3,0
1786241156,R_100,574.39,9,-0.16999999999995907,0.14032106042928333,4,1,3,0
1786241178,R_100,574.72,2,-0.25,0.1296833751017428,0,1,3,0
1786241180,R_100,574.6,0,-0.12000000000000455,0.12787146323990622,2,1,3,0
1786241188,R_100,574.8,0,-0.15000000000009095,0.13952697867359815,4,1,3,0
1786241202,R_100,574.96,6,-0.11000000000001364,0.11226951698678601,9,1,3,0
1786241214,R_100,575.17,7,-0.18000000000006366,0.11229425630906081,3,1,3,1
1786241220,R_100,575.33,3,-0.12999999999999545,0.14112248423111798,2,1,3,0
1786241262,R_100,575.01,1,-0.18000000000006366,0.10075272259899329,6,1,3,0
1786241280,R_100,575.39,9,-0.20000000000004547,0.14243907079483178,3,1,3,1
1786241286,R_100,575.5,0,-0.14999999999997726,0.14252095362515627,4,1,3,0
1786241312,R_100,575.54,4,-0.11000000000001364,0.11105554165975194,4,1,3,0
1786241316,R_100,575.52,2,-0.12000000000000455,0.10836666154005903,6,1,3,0
1786241318,R_100,575.36,6,-0.15999999999996817,0.08617811013632135,1,1,3,0
1786241322,R_100,575.13,3,-0.17999999999994998,0.09534149149242058,8,1,3,0
1786241328,R_100,574.98,8,-0.11000000000001364,0.08323994767470326,2,1,3,0
1786241342,R_100,575.39,9,-0.10000000000002274,0.11452316602133722,7,1,3,0
1786241348,R_100,575.41,1,-0.11000000000001364,0.11860766323376028,8,1,3,0
1786241358,R_100,575.29,9,-0.12000000000000455,0.09500877152489105,9,1,3,0
1786241362,R_100,575.05,5,-0.14000000000010004,0.10189319026424302,8,1,3,0
1786241408,R_100,576.12,2,-0.11000000000001364,0.12996153277025785,4,1,3,0
1786241422,R_100,576.24,4,-0.13999999999998636,0.1288452991424544,4,1,3,0
1786241424,R_100,576.14,4,-0.10000000000002274,0.13326664999165472,1,1,3,0
1786241426,R_100,576.01,1,-0.12999999999999545,0.12899612397277155,8,1,3,0
1786241440,R_100,576.03,3,-0.21000000000003638,0.1267762683715771,6,1,3,0
1786241442,R_100,575.86,6,-0.16999999999995907,0.1298546195644238,6,1,3,0
1786241444,R_100,575.76,6,-0.10000000000002274,0.1298546195644238,1,1,3,0
1786241456,R_100,575.77,7,-0.12999999999999545,0.12149074038789125,2,1,3,0
1786241458,R_100,575.62,2,-0.14999999999997726,0.12263767773403855,5,1,3,0
1786241514,R_100,576.44,4,-0.14999999999997726,0.14453373308675455,9,1,3,0
1786241516,R_100,576.29,9,-0.15000000000009095,0.1283441553878362,7,1,3,0
1786241522,R_100,576.02,2,-0.3100000000000591,0.10774970997644542,7,1,3,0
1786241576,R_100,574.81,1,-0.12000000000000455,0.061967733539322264,1,1,3,0
1786241588,R_100,574.54,4,-0.12999999999999545,0.07114929530374207,8,1,3,0
1786241592,R_100,574.55,5,-0.12999999999999545,0.09040648944257516,7,1,3,0
1786241630,R_100,575.1,0,-0.10000000000002274,0.1343461532344074,0,1,3,0
1786241634,R_100,575.0,0,-0.20000000000004547,0.10593499054713207,1,1,3,0
1786241642,R_100,575.22,2,-0.10000000000002274,0.1262449118886869,0,1,3,0
1786241650,R_100,575.42,2,-0.11000000000001364,0.13554826938525202,0,1,3,0
1786241652,R_100,575.3,0,-0.12000000000000455,0.14102797200871814,6,1,3,0
1786241680,R_100,575.22,2,-0.15999999999996817,0.10826408042886249,6,1,3,0
1786241744,R_100,576.57,7,-0.14999999999997726,0.13276964177767922,2,1,3,0
1786241772,R_100,576.49,9,-0.22000000000002728,0.10783217413083954,0,1,3,0
1786241778,R_100,576.56,6,-0.15000000000009095,0.12445882853381153,6,1,3,0
1786241782,R_100,576.54,4,-0.12000000000000455,0.12710887721428243,7,1,3,0
1786241784,R_100,576.37,7,-0.16999999999995907,0.1372953021774842,3,1,3,1
1786241830,R_100,575.22,2,-0.13999999999998636,0.11123548594462877,8,1,3,0
1786241834,R_100,575.0,0,-0.17999999999994998,0.11259070417520049,7,1,3,0
1786241840,R_100,574.97,7,-0.14999999999997726,0.09649985607356244,0,1,3,0
1786241866,R_100,575.56,6,-0.15000000000009095,0.10954958288877338,2,1,3,0
1786241906,R_100,575.56,6,-0.11000000000001364,0.12149074038786944,6,1,3,0
1786241950,R_100,575.68,8,-0.12999999999999545,0.11425604773683312,1,1,3,0
1786241954,R_100,575.52,2,-0.19000000000005457,0.12169634341261332,4,1,3,0
1786241970,R_100,575.17,7,-0.10000000000002274,0.13378672912098413,6,1,3,0
1786241972,R_100,575.06,6,-0.11000000000001364,0.13167721476736183,8,1,3,0
1786241974,R_100,574.78,8,-0.2799999999999727,0.14369721252998297,2,1,3,0
1786241976,R_100,574.62,2,-0.15999999999996817,0.14187631546134488,5,1,3,0
1786241980,R_100,574.6,0,-0.14999999999997726,0.13916017948949488,5,1,3,0
1786241988,R_100,574.62,2,-0.15999999999996817,0.13818264885447681,7,1,3,0
1786241996,R_100,574.32,2,-0.14999999999997726,0.11015141094570315,0,1,3,0
1786241998,R_100,574.2,0,-0.12000000000000455,0.09743943988160442,8,1,3,0
1786242010,R_100,574.25,5,-0.12999999999999545,0.11262523893180405,8,1,3,0
1786242018,R_100,574.22,2,-0.1999999999999318,0.12612163441164734,0,1,3,0
1786242020,R_100,574.0,0,-0.22000000000002728,0.14451451291978987,0,1,3,0
1786242034,R_100,574.14,4,-0.16999999999995907,0.13806600675842232,6,1,3,0
1786242036,R_100,573.96,6,-0.17999999999994998,0.14299961149906332,4,1,3,0
1786242038,R_100,573.84,4,-0.12000000000000455,0.13546627296529445,0,1,3,0
1786242090,R_100,574.27,7,-0.13999999999998636,0.14466820275682601,3,1,3,1
1786242110,R_100,574.15,5,-0.11000000000001364,0.12865112168617293,6,1,3,0
1786242112,R_100,573.86,6,-0.2899999999999636,0.1400039681977268,5,1,3,0
1786242176,R_100,573.76,6,-0.10000000000002274,0.05835713800002209,5,1,3,0
1786242182,R_100,573.72,2,-0.2899999999999636,0.1414252845537416,0,1,3,0
1786242204,R_100,573.97,7,-0.11000000000001364,0.12000462954029711,4,1,3,0
1786242206,R_100,573.74,4,-0.2300000000000182,0.09798525966240366,5,1,3,0
1786242208,R_100,573.45,5,-0.2899999999999636,0.12799739580682504,2,1,3,0
1786242244,R_100,572.94,4,-0.2099999999999227,0.1414252845537445,2,1,3,0
1786242256,R_100,572.92,2,-0.10000000000002274,0.09512564790257,7,1,3,0
1786242260,R_100,572.81,1,-0.16000000000008185,0.10308572484425303,0,1,3,0
1786242268,R_100,572.85,5,-0.10000000000002274,0.09261629326302881,9,1,3,0
1786242272,R_100,572.77,7,-0.12000000000000455,0.09077444574331091,5,1,3,0
1786242286,R_100,572.84,4,-0.13999999999998636,0.10671353137151461,9,1,3,0
1786242288,R_100,572.59,9,-0.25,0.12885823390239945,2,1,3,0
1786242308,R_100,572.67,7,-0.11000000000001364,0.060516297162174146,8,1,3,0
1786242318,R_100,572.71,1,-0.25,0.11419281938896393,0,1,3,0
1786242322,R_100,572.58,8,-0.12000000000000455,0.12090400232324273,3,1,3,1
1786242346,R_100,572.89,9,-0.2400000000000091,0.10952422360169942,3,1,3,1
1786242360,R_100,572.62,2,-0.15999999999996817,0.11234866364236276,1,1,3,0
1786242366,R_100,572.62,2,-0.10000000000002274,0.09165757530675597,4,1,3,0
1786242372,R_100,572.42,2,-0.3000000000000682,0.12154560186751417,2,1,3,0
1786242400,R_100,572.09,9,-0.13999999999998636,0.10591401124393728,4,1,3,0
1786242408,R_100,571.92,2,-0.13999999999998636,0.1426767909180424,6,1,3,0
1786242444,R_100,572.47,7,-0.1999999999999318,0.13377011790546223,3,1,3,1
1786242472,R_100,573.03,3,-0.12000000000000455,0.13880842113424452,6,1,3,0
1786242480,R_100,573.01,1,-0.12000000000000455,0.10809460876677446,6,1,3,0
1786242486,R_100,573.14,4,-0.13999999999998636,0.1327529032952947,3,1,3,1
1786242498,R_100,573.2,0,-0.17999999999994998,0.12649549838279064,3,1,3,1
1786242502,R_100,573.1,0,-0.12999999999999545,0.12703455347966291,3,1,3,1
1786242506,R_100,572.91,1,-0.12000000000000455,0.10078028907810399,4,1,3,0
1786242510,R_100,572.72,2,-0.12000000000000455,0.0856673151726414,8,1,3,0
1786242560,R_100,572.31,1,-0.2400000000000091,0.1326817411871077,6,1,3,0
1786242562,R_100,572.16,6,-0.14999999999997726,0.11331372379370126,6,1,3,0
1786242564,R_100,571.96,6,-0.1999999999999318,0.10246408584905764,3,1,3,1
1786242568,R_100,571.91,1,-0.12000000000000455,0.10757942802100388,0,1,3,0
1786242570,R_100,571.8,0,-0.11000000000001364,0.10677078252028119,9,1,3,0
1786242612,R_100,571.24,4,-0.21000000000003638,0.09660917830793056,4,1,3,0
1786242616,R_100,571.21,1,-0.2300000000000182,0.13982528780987594,5,1,3,0
1786242630,R_100,570.99,9,-0.15999999999996817,0.14237665226826376,5,1,3,0
1786242644,R_100,571.34,4,-0.10000000000002274,0.13121653012397144,5,1,3,0
1786242652,R_100,571.56,6,-0.15000000000009095,0.13995634239925528,0,1,3,0
1786242678,R_100,571.17,7,-0.11000000000001364,0.1400158721161591,6,1,3,0
1786242686,R_100,571.34,4,-0.11000000000001364,0.13002563849745818,3,1,3,1
1786242690,R_100,571.21,1,-0.12000000000000455,0.11059937713306482,9,1,3,0
1786242698,R_100,571.56,6,-0.10000000000002274,0.1409846327323038,7,1,3,0
1786242716,R_100,570.91,1,-0.22000000000002728,0.1288625452005195,9,1,3,0
1786242722,R_100,570.81,1,-0.19000000000005457,0.13680480823260657,4,1,3,0
1786242726,R_100,570.5,0,-0.2400000000000091,0.13343745934167278,8,1,3,0
1786242732,R_100,570.49,9,-0.12000000000000455,0.13846780612596257,9,1,3,0
1786242734,R_100,570.39,9,-0.10000000000002274,0.1249177507180157,7,1,3,0
1786242748,R_100,570.52,2,-0.11000000000001364,0.09276014469827772,3,1,3,1
1786242750,R_100,570.23,3,-0.2899999999999636,0.12035133752660684,6,1,3,0
1786242770,R_100,571.02,2,-0.12000000000000455,0.1355195762816486,3,1,3,1
1786242794,R_100,571.85,5,-0.22000000000002728,0.1293402060029573,6,1,3,0
1786242800,R_100,571.8,0,-0.14000000000010004,0.14007934259634833,8,1,3,0
1786242814,R_100,571.72,2,-0.2599999999999909,0.14103191128254872,6,1,3,0
1786242816,R_100,571.56,6,-0.16000000000008185,0.14071247279474008,1,1,3,0
1786242818,R_100,571.41,1,-0.14999999999997726,0.1446105882092726,9,1,3,0
1786242820,R_100,571.29,9,-0.12000000000000455,0.14340695783525734,5,1,3,0
1786242850,R_100,571.32,2,-0.15999999999996817,0.12851286144022914,7,1,3,0
1786242854,R_100,571.05,5,-0.22000000000002728,0.13194695904037568,9,1,3,0
1786242888,R_100,571.89,9,-0.12999999999999545,0.11528226229563661,2,1,3,0
1786242912,R_100,571.97,7,-0.12999999999999545,0.1114600077756136,8,1,3,0
1786242914,R_100,571.78,8,-0.19000000000005457,0.09686760724483127,0,1,3,0
1786242916,R_100,571.6,0,-0.17999999999994998,0.10469001862643872,4,1,3,0
1786242920,R_100,571.41,1,-0.12999999999999545,0.0885939551487108,9,1,3,0
1786242942,R_100,572.15,5,-0.14999999999997726,0.1292886520757206,9,1,3,0
1786242958,R_100,571.39,9,-0.12000000000000455,0.12936168074216722,0,1,3,0
1786242974,R_100,571.41,1,-0.10000000000002274,0.086948260477148,6,1,3,0
1786242980,R_100,571.54,4,-0.12999999999999545,0.11452316602136424,0,1,3,0
1786243000,R_100,571.68,8,-0.10000000000002274,0.0769126488658059,5,1,3,0
1786243006,R_100,571.59,9,-0.1999999999999318,0.11450861200024144,4,1,3,0
1786243008,R_100,571.34,4,-0.25,0.1338490028186775,2,1,3,0
1786243012,R_100,571.31,1,-0.11000000000001364,0.14025373831420312,7,1,3,0
1786243024,R_100,571.46,6,-0.13999999999998636,0.13928787137115256,4,1,3,0
1786243026,R_100,571.24,4,-0.22000000000002728,0.14206805880750473,9,1,3,0
1786243064,R_100,571.69,9,-0.18999999999994088,0.11970333699978573,3,1,3,1
1786243078,R_100,571.66,6,-0.11000000000001364,0.09592242235841231,7,1,3,0
1786243124,R_100,572.25,5,-0.14999999999997726,0.12642081403876915,2,1,3,0
1786243126,R_100,572.12,2,-0.12999999999999545,0.1340356503157219,3,1,3,1
1786243132,R_100,572.05,5,-0.15000000000009095,0.1413270438852332,3,1,3,1
1786243134,R_100,571.83,3,-0.2199999999999136,0.10069204977994178,4,1,3,0
1786243138,R_100,571.82,2,-0.12000000000000455,0.11568155523772919,0,1,3,0
1786243182,R_100,571.35,5,-0.18999999999994088,0.09971626413643289,8,1,3,0
1786243186,R_100,571.06,6,-0.22000000000002728,0.11777568132304594,2,1,3,0
1786243190,R_100,571.05,5,-0.17000000000007276,0.13275290329533163,8,1,3,0
1786243220,R_100,571.1,0,-0.10000000000002274,0.08628763269179827,9,1,3,0
1786243222,R_100,570.89,9,-0.21000000000003638,0.10110500592069399,5,1,3,0
1786243226,R_100,570.75,5,-0.10000000000002274,0.0919903376568668,4,1,3,0
1786243242,R_100,570.82,2,-0.13999999999998636,0.10573026477260648,6,1,3,0
1786243252,R_100,570.96,6,-0.16999999999995907,0.13002563849743234,0,1,3,0
1786243266,R_100,571.27,7,-0.13999999999998636,0.1359779393872333,8,1,3,0
1786243304,R_100,572.73,3,-0.16999999999995907,0.09681597664296447,9,1,3,0
1786243306,R_100,572.59,9,-0.13999999999998636,0.11795008360412233,6,1,3,0
1786243308,R_100,572.46,6,-0.12999999999999545,0.1314238266914315,5,1,3,0
1786243310,R_100,572.35,5,-0.11000000000001364,0.13656093471006323,2,1,3,0
1786243326,R_100,572.5,0,-0.11000000000001364,0.09938142012805849,1,1,3,0
1786243338,R_100,572.33,3,-0.16999999999995907,0.13434615323443388,8,1,3,0
1786243434,R_100,573.0,0,-0.14999999999997726,0.14003570973146234,5,1,3,0
1786243442,R_100,572.77,7,-0.2400000000000091,0.1427546457698763,3,1,3,1
1786243446,R_100,572.72,2,-0.2099999999999227,0.1390283744020687,4,1,3,0
1786243452,R_100,572.76,6,-0.12999999999999545,0.13979747255700348,6,1,3,0
1786243454,R_100,572.66,6,-0.10000000000002274,0.13623509092738811,6,1,3,0
1786243498,R_100,573.73,3,-0.10000000000002274,0.14304622407535456,3,1,3,1
1786243500,R_100,573.63,3,-0.10000000000002274,0.1254547284437239,8,1,3,0
1786243512,R_100,573.33,3,-0.11000000000001364,0.04217687623436859,3,1,3,1
1786243522,R_100,573.34,4,-0.11000000000001364,0.06899275324263923,9,1,3,0
1786243524,R_100,573.19,9,-0.14999999999997726,0.07885288693368467,0,1,3,0
1786243544,R_100,573.86,6,-0.21000000000003638,0.14345343805181998,5,1,3,0
1786243572,R_100,574.7,0,-0.10999999999989996,0.09811557810388571,2,1,3,0
1786243578,R_100,574.57,7,-0.14999999999997726,0.12875471943883374,3,1,3,1
1786243610,R_100,575.31,1,-0.13000000000010914,0.09531235200355545,0,1,3,0
1786243630,R_100,575.53,3,-0.17000000000007276,0.14061768499495322,7,1,3,0
1786243652,R_100,575.59,9,-0.10000000000002274,0.13472605951005043,5,1,3,0
1786243654,R_100,575.35,5,-0.2400000000000091,0.09982762921933983,3,1,3,1
1786243658,R_100,575.15,5,-0.18000000000006366,0.0828385310240516,0,1,3,0
1786243680,R_100,575.6,0,-0.10000000000002274,0.10466878978737276,8,1,3,0
1786243696,R_100,575.84,4,-0.25,0.13505554412906337,6,1,3,0
1786243704,R_100,575.65,5,-0.25,0.14009917122445187,4,1,3,0
1786243706,R_100,575.54,4,-0.11000000000001364,0.14391741458983545,5,1,3,0
1786243720,R_100,575.55,5,-0.14000000000010004,0.1150313966803121,7,1,3,0
1786243722,R_100,575.37,7,-0.17999999999994998,0.12083505745896461,4,1,3,0
1786243746,R_100,575.67,7,-0.15000000000009095,0.13795732029228644,4,1,3,0
1786243792,R_100,576.08,8,-0.12000000000000455,0.12389960093200442,8,1,3,0
1786243794,R_100,575.98,8,-0.10000000000002274,0.12818822965554144,6,1,3,0
1786243800,R_100,575.34,4,-0.15999999999996817,0.13777598565142954,7,1,3,0
1786243804,R_100,575.36,6,-0.11000000000001364,0.14476033833739865,0,1,3,0
1786243806,R_100,575.2,0,-0.15999999999996817,0.14476033833739865,2,1,3,0
1786243830,R_100,576.07,7,-0.16999999999995907,0.13687382673266016,0,1,3,0
1786243844,R_100,575.95,5,-0.16999999999995907,0.09267026371914551,4,1,3,0
1786243848,R_100,575.83,3,-0.11000000000001364,0.08608135686661796,8,1,3,0
1786243896,R_100,576.15,5,-0.15999999999996817,0.1226059632408727,6,1,3,0
1786243922,R_100,576.39,9,-0.16999999999995907,0.09761602782780503,0,1,3,0
1786243930,R_100,576.56,6,-0.14000000000010004,0.1398769300333555,5,1,3,0
1786243932,R_100,576.45,5,-0.10999999999989996,0.14437990010924087,0,1,3,0
1786243940,R_100,576.23,3,-0.12000000000000455,0.14142528455378478,9,1,3,0
1786243978,R_100,576.76,6,-0.19000000000005457,0.14304622407537695,5,1,3,0
1786244012,R_100,577.81,1,-0.13000000000010914,0.11813363431115256,3,1,3,1
1786244028,R_100,578.09,9,-0.11000000000001364,0.12913816889930566,7,1,3,0
1786244030,R_100,577.97,7,-0.12000000000000455,0.13597793938723526,6,1,3,0
1786244036,R_100,577.82,2,-0.13999999999998636,0.1413427669807352,1,1,3,0
1786244040,R_100,577.55,5,-0.2599999999999909,0.11286176402029394,5,1,3,0
1786244048,R_100,577.44,4,-0.2199999999999136,0.13302046626152148,5,1,3,0
1786244102,R_100,577.67,7,-0.12000000000000455,0.13609228894803152,4,1,3,0
1786244114,R_100,578.15,5,-0.11000000000001364,0.13184165586879035,7,1,3,0
1786244138,R_100,577.69,9,-0.11999999999989086,0.11479450238477959,9,1,3,0
1786244140,R_100,577.49,9,-0.20000000000004547,0.11656662377273115,5,1,3,0
1786244142,R_100,577.35,5,-0.13999999999998636,0.12057731498455149,1,1,3,0
1786244146,R_100,577.0,0,-0.30999999999994543,0.1404318735583304,5,1,3,0
1786244148,R_100,576.85,5,-0.14999999999997726,0.14009520572331646,3,1,3,1
1786244152,R_100,576.93,3,-0.10000000000002274,0.13306639946530396,3,1,3,1
1786244154,R_100,576.73,3,-0.1999999999999318,0.13425100868643386,5,1,3,0
1786244276,R_100,578.48,8,-0.13999999999998636,0.14161371559438163,3,1,3,1
1786244288,R_100,578.7,0,-0.2099999999999227,0.12099586769801228,5,1,3,0
1786244316,R_100,579.2,0,-0.2999999999999545,0.13654466098841447,3,1,3,1
1786244322,R_100,579.12,2,-0.13999999999998636,0.12705641791474945,5,1,3,0
1786244364,R_100,578.35,5,-0.22000000000002728,0.1315548048026655,3,1,3,1
1786244376,R_100,577.97,7,-0.14999999999997726,0.13920408678546636,6,1,3,0
1786244380,R_100,577.74,4,-0.22000000000002728,0.11631375193365852,2,1,3,0
1786244388,R_100,577.68,8,-0.25,0.14321700705959542,9,1,3,0
1786244448,R_100,579.49,9,-0.10000000000002274,0.13862819979275687,7,1,3,0
1786244450,R_100,579.37,7,-0.12000000000000455,0.13395272798018812,9,1,3,0
1786244506,R_100,579.67,7,-0.12000000000000455,0.08685236515680597,0,1,3,0
1786244542,R_100,580.12,2,-0.17999999999994998,0.09211104409593261,2,1,3,0
1786244550,R_100,580.26,6,-0.2300000000000182,0.13574895129531883,0,1,3,0
1786244566,R_100,580.19,9,-0.10999999999989996,0.14383632673593844,4,1,3,0
1786244574,R_100,580.03,3,-0.13999999999998636,0.09237604307030813,4,1,3,0
1786244580,R_100,579.79,9,-0.15000000000009095,0.0725794583733867,3,1,3,1
1786244582,R_100,579.63,3,-0.15999999999996817,0.07848566748136607,9,1,3,0
1786244584,R_100,579.49,9,-0.13999999999998636,0.08116512661096068,0,1,3,0
1786244592,R_100,579.51,1,-0.15999999999996817,0.11946175585142259,9,1,3,0
1786244632,R_100,580.31,1,-0.11000000000001364,0.09288583195396427,2,1,3,0
1786244636,R_100,580.22,2,-0.1999999999999318,0.1272137309150712,2,1,3,0
1786244660,R_100,580.99,9,-0.11000000000001364,0.09153627089239737,7,1,3,0
1786244748,R_100,582.08,8,-0.13999999999998636,0.144975093646389,3,1,3,1
1786244756,R_100,582.11,1,-0.12000000000000455,0.10587728746052158,2,1,3,0
1786244762,R_100,581.87,7,-0.2400000000000091,0.12175111224680074,1,1,3,0
1786244800,R_100,581.98,8,-0.2300000000000182,0.1359738536958326,4,1,3,0
1786244826,R_100,582.55,5,-0.10000000000002274,0.13826303434638365,8,1,3,0
1786244846,R_100,582.82,2,-0.15999999999996817,0.09381423725164363,2,1,3,0
1786244848,R_100,582.62,2,-0.20000000000004547,0.11805836597961375,8,1,3,0
1786244866,R_100,582.36,6,-0.13999999999998636,0.08099382692527969,3,1,3,1
1786244870,R_100,582.18,8,-0.25,0.09368979548370267,6,1,3,0
1786244876,R_100,582.17,7,-0.19000000000005457,0.12824022596501589,3,1,3,1
1786244878,R_100,582.03,3,-0.13999999999998636,0.13101738646285793,5,1,3,0
1786244884,R_100,581.98,8,-0.12999999999999545,0.140222046134783,7,1,3,0
1786244894,R_100,581.91,1,-0.21000000000003638,0.1412051305331887,9,1,3,0
1786244934,R_100,583.05,5,-0.2700000000000955,0.12987600924645126,1,1,3,0
1786244942,R_100,582.7,0,-0.12000000000000455,0.1376347824255892,9,1,3,0
1786244952,R_100,582.68,8,-0.11000000000001364,0.12598059815350654,9,1,3,0
1786244954,R_100,582.49,9,-0.18999999999994088,0.1133529394805752,9,1,3,0
1786244966,R_100,582.67,7,-0.13999999999998636,0.13048627003125468,0,1,3,0
1786244990,R_100,583.09,9,-0.12000000000000455,0.12165981715877258,4,1,3,0
1786245026,R_100,583.94,4,-0.15999999999996817,0.1199814800523657,8,1,3,0
1786245028,R_100,583.78,8,-0.16000000000008185,0.12714383805579815,9,1,3,0
